,blue_gold,blue_kda,blue_win,blue_towers,blue_barons,blue_dragons,blue_mastery,red_gold,red_kda,red_win,red_towers,red_barons,red_dragons,red_mastery,win,teamId,id
0,43.99813385646278,3.7120466004583648,0.68,5.56,0.36,1.64,1484578,44.77488273816841,4.632173160173159,0.56,5.0,0.48,1.52,865363,1,100,BR1_2332023009
1,49.35365560460546,4.116187590187591,0.48,5.2,0.32,1.44,1143966,47.67791324238559,4.681955266955267,0.56,6.08,0.64,1.88,187976,1,200,BR1_2331869184
2,43.11328463692004,3.9800952380952377,0.48,4.88,0.48,1.52,227362,41.531938400980486,3.264167812579577,0.68,5.52,0.36,1.68,419139,1,200,BR1_2331846144
3,43.13293762202783,4.172079365079366,0.36,4.56,0.2,1.52,1241941,40.11694940296415,3.4844718614718606,0.64,5.6,0.64,2.0,3263248,1,200,BR1_2331699359
4,48.039552495594215,2.728313797313798,0.64,5.64,0.32,1.52,412685,42.03441790423088,3.1502698412698407,0.56,5.72,0.48,1.88,323030,1,200,BR1_2331717806
5,37.69048928089241,4.442431457431457,0.68,6.8,0.76,1.92,429008,40.364646552123645,4.3204126984126985,0.84,7.28,0.44,1.84,635263,1,200,BR1_2329939364
6,53.37112876897443,2.844666666666667,0.6,4.56,0.24,1.2,1573927,41.99621759917034,4.520666666666667,0.84,7.08,0.4,1.92,28687,1,200,BR1_2329954426
7,45.01928776543162,3.006359418359418,0.28,2.48,0.08,1.0,154901,43.48947870650744,4.471523809523809,0.72,6.4,0.44,1.84,246929,1,200,BR1_2329911311
8,45.55307649944611,2.3120909090909088,0.44,3.24,0.24,1.08,1397428,43.14601115733692,4.1380086580086575,0.76,6.24,0.36,1.84,44500,1,200,BR1_2329887539
9,46.22378155046782,4.499746031746031,0.72,6.16,0.36,1.84,1173367,42.02524389603524,2.404527583527583,0.44,4.52,0.56,1.48,136767,1,100,BR1_2329847327
10,39.55496380393267,4.472686868686869,0.44,4.44,0.44,1.52,3461236,45.180451821031696,3.8662288822288833,0.64,5.32,0.28,1.2,2455618,0,100,BR1_2332195604
11,38.25456014398903,3.3264329004329003,0.48,4.08,0.16,1.2,2920426,40.35011174070416,2.280196692196692,0.28,4.2,0.44,1.44,5826729,1,100,BR1_2332230674
12,39.553824233885415,4.162670995670996,0.64,4.6,0.4,1.88,652465,42.38113165216028,3.321888888888888,0.44,4.44,0.52,1.28,1922362,1,100,BR1_2332142759
13,40.94516961801337,2.9363722943722945,0.44,5.28,0.52,1.48,2169142,38.32880465898807,3.2040202020202013,0.36,3.52,0.2,1.36,3834857,0,200,BR1_2331890843
14,42.75580815043163,2.8664805194805183,0.48,4.04,0.2,1.16,828558,43.1825838616717,4.4839962259962265,0.4,4.28,0.44,1.2,578839,0,100,BR1_2331707059
15,52.994095901565714,4.762711843711844,0.56,5.64,0.52,1.48,537864,37.93784211675948,3.0387186147186145,0.6,4.88,0.44,1.68,771442,1,200,BR1_2329111878
16,39.83766332687114,3.129139860139861,0.48,4.84,0.28,1.56,3434546,45.83709703215512,3.828612276612276,0.6,3.6,0.28,1.08,709711,1,200,BR1_2329019652
17,46.54759228720166,3.2809235209235204,0.6,4.48,0.24,1.4,837064,45.97668672517442,3.6894444444444447,0.6,5.56,0.32,1.48,1346697,1,100,BR1_2329037701
18,49.07083480915149,3.4018263841421725,0.56,4.48,0.2,1.4,1414297,49.04775497424192,4.722206349206349,0.52,5.68,0.44,1.36,164902,1,100,BR1_2328632432
19,45.28872989204699,4.811249639249639,0.52,4.6,0.28,1.24,2518629,48.747354351343866,3.690254356754356,0.72,5.84,0.28,1.88,414472,1,100,BR1_2328337283
20,47.807684525857766,2.8921416361416363,0.52,5.28,0.36,1.32,2682408,51.31298325654024,3.535174159174159,0.6,4.76,0.24,1.6,438503,1,200,BR1_2331825455
21,43.76417550919557,2.547249861249861,0.44,4.28,0.2,1.4,4848373,40.64336531441191,5.299474747474748,0.56,4.44,0.2,1.44,4327558,0,100,BR1_2331863080
22,48.85235275541034,3.667286935286936,0.56,4.6,0.32,1.48,2986845,44.11857123678401,3.586961371961372,0.4,5.44,0.48,1.56,495596,1,200,BR1_2331861371
23,37.97813957355455,3.260138528138528,0.56,5.92,0.52,1.8,1438450,40.47727558972693,2.582396825396825,0.52,4.96,0.56,1.8,2164126,0,100,BR1_2328978241
24,38.800344675604016,3.152365079365079,0.44,4.88,0.52,1.68,1980036,42.74472883289566,3.642244977244977,0.56,5.2,0.48,1.88,532536,1,200,BR1_2328976596
25,40.42979175244829,2.773582972582972,0.52,5.8,0.56,1.56,1885623,41.42566397947394,3.355428571428572,0.44,4.84,0.56,2.16,2220429,1,100,BR1_2328919050
26,45.74694775538066,4.059877344877345,0.48,4.88,0.32,1.52,7092406,42.76888422642629,3.012095238095239,0.56,5.24,0.4,1.8,521751,1,200,BR1_2328940817
27,47.85838394848551,3.326255411255411,0.52,3.16,0.12,1.24,1296944,44.56497421730396,4.150832611832612,0.64,5.12,0.36,1.68,2367099,0,200,BR1_2327206269
28,45.19252872183008,5.750904761904761,0.56,5.04,0.4,1.76,4155282,43.77861923330076,3.6594415584415594,0.6,4.28,0.24,1.32,446185,1,200,BR1_2326789269
29,52.326144469314,3.822715317362376,0.76,6.76,0.56,1.68,6349702,40.70829057697762,3.2444415584415585,0.44,3.96,0.36,1.8,223300,0,200,BR1_2326514739
30,43.378218829976106,2.2955079365079363,0.32,3.32,0.28,1.04,359703,53.52654908530161,4.610920634920635,0.64,5.0,0.16,1.56,293367,1,200,BR1_2332507548
31,58.78943731061999,4.988077256077257,0.68,6.28,0.36,2.08,47833,41.440298787457785,2.716433324845089,0.36,5.52,0.28,2.24,186197,1,100,BR1_2332494738
32,44.77421301324967,2.462714285714286,0.32,5.72,0.12,1.6,2551,53.87372250134032,4.262610237715501,0.8,7.72,0.04,1.6,69202,0,100,BR1_2332368745
33,42.5712218555839,2.019235653235653,0.2,2.56,0.12,0.68,12237,53.06619963359024,3.324422077922077,0.6,5.04,0.16,1.88,63041,1,200,BR1_2332386247
34,54.84066141518707,3.880023088023088,0.64,5.24,0.08,1.96,32715,45.57676904367993,2.9839439775910366,0.36,3.48,0.0,0.68,1806,1,100,BR1_2332383983
35,50.67541641177494,3.3292673992674,0.36,3.36,0.16,1.04,152739,48.20796651456733,4.777462184873949,0.56,5.08,0.12,1.56,23156,0,100,BR1_2332391659
36,50.92328895831207,3.5166753246753246,0.28,3.6,0.2,1.04,8870,55.89844412049232,2.794457431457431,0.36,4.48,0.08,0.84,54127,0,100,BR1_2332309974
37,60.13386522898512,5.234258297258298,0.56,3.92,0.04,0.8,97620,59.61624211004054,5.274405121022769,0.64,4.32,0.12,0.68,186843,0,100,BR1_2331986240
38,60.47922225039831,8.051965811965815,0.76,6.56,0.08,1.52,36788,53.7821690830722,3.997475831358185,0.56,4.36,0.2,1.36,36863,1,200,BR1_2332044410
39,66.02793309050654,5.452959817959818,0.36,2.64,0.04,0.2,128109,61.0034793107306,3.657904761904762,0.6,4.76,0.12,1.12,42994,1,200,BR1_2332032299
40,41.01480692115055,3.032333333333334,0.44,5.16,0.64,1.68,3175047,51.66777173547749,3.603679653679653,0.52,5.2,0.48,1.44,5958155,0,100,BR1_2332358713
41,40.89950778442056,3.699238095238096,0.76,6.96,0.6,1.72,1211434,37.64389036218245,4.348623376623377,0.48,5.0,0.8,2.0,1260804,0,200,BR1_2332364676
42,41.57008822341384,4.406412698412698,0.44,5.84,0.36,1.68,1322327,41.82673002026535,4.212878787878788,0.72,6.16,0.8,2.04,698822,0,100,BR1_2332360206
43,40.709736090131535,2.735942279942281,0.44,5.36,0.68,1.8,1561447,40.97752350775136,2.535080808080808,0.4,4.36,0.24,1.32,1076695,1,100,BR1_2332295600
44,38.11204248990804,3.124117771117771,0.36,5.0,0.48,1.68,1698479,43.00698632944426,4.511666666666667,0.6,6.12,0.36,1.92,156011,0,100,BR1_2332270336
45,45.18259245943276,3.9595033855033854,0.6,6.72,0.8,2.16,1777163,41.77324580536667,3.4337958707958705,0.6,6.48,0.48,2.16,2859187,1,200,BR1_2332253263
46,39.20593977876398,3.866888888888888,0.56,5.84,0.76,2.28,5518815,36.62338015095454,2.609605042016807,0.4,4.4,0.32,1.52,467169,1,100,BR1_2332160325
47,42.82916833625029,4.875619047619047,0.48,4.8,0.28,1.52,4095571,39.192518066508576,2.845,0.4,4.84,0.44,1.32,3380938,1,200,BR1_2332095372
48,47.23850815236242,5.018167388167388,0.44,4.92,0.32,1.72,5472116,53.80627922452864,3.378063492063492,0.48,5.12,0.16,1.44,1613976,1,100,BR1_2332051851
49,40.03471993157459,2.5865887445887443,0.24,4.28,0.44,1.64,1067592,41.5355434698491,2.8839812409812406,0.36,4.44,0.36,1.64,5944638,0,100,BR1_2331622276
50,43.2306579772489,3.827238095238096,0.6,6.2,0.24,1.96,1097234,36.420299043744215,3.4208296703296703,0.44,5.2,0.44,1.56,549731,0,200,BR1_2332322766
51,43.16506812786638,4.6014003774003776,0.48,5.68,0.32,2.32,10876822,40.33131581403533,3.538119047619047,0.36,4.72,0.28,1.44,2272496,0,200,BR1_2331644472
52,39.04105548538924,3.079470806970807,0.44,6.16,0.24,2.2,572865,39.67746180478013,3.476246031746032,0.56,6.28,0.48,2.32,355245,0,200,BR1_2330380547
53,40.03444996741969,3.0314519140989726,0.48,5.76,0.44,2.28,309195,38.741241077482506,2.7627222222222216,0.52,5.88,0.48,2.12,642922,1,200,BR1_2330279951
54,43.64930355161879,3.383121212121212,0.64,4.44,0.32,1.4,1881865,39.31894109035841,3.313055555555556,0.48,5.56,0.24,1.84,162063,0,200,BR1_2330304597
55,39.31894109035841,3.313055555555556,0.48,5.56,0.24,1.84,354468,39.039380171251565,2.454873015873016,0.44,5.44,0.4,2.36,417499,1,100,BR1_2330282515
56,39.829781563903126,3.147170995670996,0.56,5.92,0.36,1.88,1013494,45.28956330001338,3.1796926406926405,0.44,3.76,0.28,1.72,146968,1,100,BR1_2329468876
57,47.89877850853178,2.1731666666666665,0.36,4.64,0.2,0.96,871038,49.64122446188636,3.7458831168831166,0.48,4.92,0.32,1.44,232292,0,100,BR1_2329190668
58,50.10590865892075,3.8363910533910537,0.44,5.4,0.36,1.92,1786852,51.93254610818588,3.558966089466089,0.56,6.24,0.44,1.84,534176,0,200,BR1_2328651808
59,32.21926645505291,1.769690476190476,0.48,5.0,0.44,1.52,261930,41.750909967389546,2.729158730158729,0.76,5.88,0.16,2.04,882348,0,100,BR1_2326350188
60,47.46511687336982,3.8565564435564426,0.52,5.92,0.36,1.68,276245,39.89265207131356,3.43081141081141,0.56,5.28,0.4,1.76,35893,0,100,BR1_2329509533
61,38.00692838069726,2.642541125541125,0.6,5.56,0.56,1.88,501564,47.46511687336982,3.8565564435564426,0.52,5.92,0.36,1.68,415962,1,200,BR1_2329514131
62,47.641977203606295,3.888205627705628,0.56,5.16,0.48,1.64,413381,47.46511687336982,3.8565564435564426,0.52,5.92,0.36,1.68,419120,1,200,BR1_2329448916
63,56.04510938967744,2.3952049062049072,0.4,3.92,0.16,1.04,536418,55.19394530865768,4.066804306804306,0.52,4.4,0.2,0.88,126955,1,200,BR1_2329440953
64,41.07899720613296,3.979111111111111,0.68,7.36,0.36,3.0,721925,36.50166410598678,3.536697358197358,0.44,5.92,0.44,1.96,934876,0,200,BR1_2329194261
65,52.27174570945964,2.9577966653229804,0.56,4.72,0.12,0.88,144099,47.64924647513613,3.776516927516928,0.6,5.48,0.32,1.72,429804,1,200,BR1_2328704795
66,47.77885287221544,6.802190809190811,0.56,5.24,0.24,1.48,132694,41.77734268979576,4.288283716283717,0.44,5.52,0.4,1.88,375247,1,200,BR1_2328700013
67,43.5154241254265,3.5834543234543244,0.56,5.28,0.32,1.56,286079,38.480361087076936,2.1382987012987016,0.32,3.68,0.12,1.0,697070,0,100,BR1_2328637604
68,45.85844853812298,3.3683883338883334,0.48,5.4,0.24,1.36,222671,46.17644570576886,4.203850260850261,0.68,6.4,0.6,2.2,150129,0,200,BR1_2328641114
69,43.26970040123069,3.892063492063492,0.52,6.08,0.92,1.76,2639477,41.50918768021376,3.5599719169719166,0.72,7.6,0.56,2.28,150985,1,200,BR1_2332373686
70,47.9739694966301,3.645599511599511,0.68,6.68,0.52,2.12,2006367,40.417328246775725,4.735532467532468,0.4,5.12,0.28,1.64,179305,1,100,BR1_2331796314
71,45.3655965111077,3.155887112887113,0.92,7.32,0.72,1.16,1533094,47.97396949663009,3.645599511599511,0.68,6.68,0.52,2.12,590034,0,200,BR1_2331965752
72,46.85225850838358,4.857116217116217,0.72,6.44,0.28,1.6,902982,47.97396949663009,3.645599511599511,0.68,6.68,0.52,2.12,1683463,1,200,BR1_2331774986
73,38.01669052386684,2.752089466089466,0.6,7.0,0.6,2.4,420224,47.9739694966301,3.645599511599512,0.68,6.68,0.52,2.12,1069274,1,200,BR1_2331933838
74,49.40666933554599,5.372215673215674,0.6,6.2,0.44,1.68,1291954,44.70064057796121,3.214076890429832,0.56,4.68,0.2,1.28,503967,1,100,BR1_2332035122
75,48.9798019738822,3.2071354201354194,0.52,4.92,0.32,1.4,3382168,49.40666933554599,5.372215673215674,0.6,6.2,0.44,1.68,1022328,1,200,BR1_2332022284
76,47.860890692835376,5.56740614940615,0.64,6.6,0.48,1.88,744375,50.09691882799089,2.545428571428572,0.32,4.4,0.36,1.16,500594,1,100,BR1_2331839196
77,43.43449507505077,4.860476967476968,0.68,7.6,0.6,2.04,680308,47.07590235718755,2.475551226551227,0.32,3.44,0.28,1.96,603531,0,100,BR1_2331824133
78,52.05108353107441,3.1948381618381614,0.36,3.16,0.16,0.68,2300489,43.09084790425114,3.9859653679653686,0.72,7.16,0.68,2.32,234806,1,200,BR1_2331679819
79,40.3934762114522,3.849619047619048,0.64,6.8,0.4,2.08,1134342,42.8702470193534,2.93052380952381,0.36,4.08,0.28,1.52,1351023,0,200,BR1_2332515602
80,41.71324976473577,4.179841269841269,0.36,3.88,0.32,1.32,713725,43.219261880883735,5.353555555555556,0.64,6.08,0.64,1.52,352830,0,100,BR1_2332503593
81,41.04865704167818,2.577805416805417,0.4,4.28,0.36,0.96,2777729,42.198403994177646,4.243746031746031,0.68,5.88,0.56,2.36,871872,0,100,BR1_2332470802
82,43.93369408447412,3.48907647907648,0.48,4.2,0.36,1.08,1113835,41.28578711700729,4.584930735930737,0.6,5.68,0.32,1.68,760394,1,200,BR1_2332439306
83,42.968147963803794,4.249924963924964,0.48,5.32,0.4,1.6,579304,41.55136125070708,3.5620238095238097,0.52,4.72,0.32,1.64,2996423,0,100,BR1_2332344189
84,40.88310594189088,2.949238095238095,0.64,6.12,0.52,1.84,2870815,38.45642196776429,2.8932014652014657,0.52,5.52,0.36,1.84,910997,1,200,BR1_2332319983
85,43.99676904038662,7.168932178932178,0.72,5.96,0.68,1.88,1358698,51.301623190149165,3.162265512265512,0.36,4.64,0.28,1.28,2136304,0,200,BR1_2332062807
86,44.4895338628612,3.902796536796537,0.56,6.0,0.6,1.96,2582084,37.05044083028974,2.463226551226551,0.28,4.24,0.4,1.2,1794499,0,200,BR1_2331999430
87,38.44220566055444,3.005050505050505,0.28,4.16,0.28,1.56,1356167,44.23453376152568,3.728191919191919,0.6,5.76,0.64,2.32,1075397,0,100,BR1_2332015581
88,47.32807938513261,3.441356421356421,0.48,5.16,0.16,1.48,844428,42.77865423768082,5.355238095238094,0.6,5.84,0.4,1.8,1142316,1,200,BR1_2332011889
89,50.30654029751363,2.2579971139971144,0.48,5.96,0.12,1.6,155081,56.556974284482486,2.9174502164502165,0.48,4.92,0.44,1.36,8429,0,200,BR1_2332455108
90,65.24487198592566,3.5919991119991126,0.52,4.6,0.32,0.8,141001,62.3160603054237,3.1184556057977115,0.4,2.96,0.12,0.24,102928,1,100,BR1_2329054129
91,58.907268425512456,3.494481962481962,0.56,5.64,0.32,1.64,278586,56.27673231647692,3.695244108832344,0.64,6.52,0.56,2.12,138631,0,100,BR1_2328906846
92,52.29215400177687,3.4608167388167383,0.6,4.92,0.24,1.24,259960,58.90726842551246,3.494481962481962,0.56,5.64,0.32,1.64,277051,0,200,BR1_2328855478
93,58.907268425512456,3.494481962481962,0.56,5.64,0.32,1.64,125004,41.99563057173636,2.7400952380952384,0.44,5.0,0.48,1.92,305398,1,100,BR1_2328880843
94,47.25542457821325,2.912206349206349,0.36,3.6,0.16,1.24,1838728,48.61848891995599,2.1786406926406934,0.4,4.16,0.36,1.24,486060,1,200,BR1_2328806626
95,41.781813219187015,4.038984126984127,0.6,5.16,0.4,1.6,4187152,53.933887805652006,3.482386724386724,0.52,5.36,0.48,1.16,320729,1,200,BR1_2328813587
96,47.9022392966376,4.121742126810238,0.68,6.0,0.68,1.84,3043600,55.3212272060564,3.4898787878787867,0.44,5.08,0.36,1.28,425994,1,200,BR1_2328656919
97,62.83469629237582,4.153245088245089,0.48,4.68,0.24,0.96,245286,64.8185132957812,5.645165834165835,0.56,4.16,0.12,0.6,630188,0,100,BR1_2328363902
98,57.80415185306339,3.3488006438006432,0.48,5.48,0.36,0.96,1642951,45.1365192969177,5.096969696969698,0.6,5.56,0.28,1.8,241713,1,100,BR1_2326910204
99,38.23613826918402,2.735919191919192,0.24,3.88,0.2,1.12,1317350,38.48913877475329,3.975111111111112,0.56,5.08,0.52,1.4,2217077,0,100,BR1_2331308369
100,40.90438834632297,4.273835497835498,0.56,4.48,0.48,1.96,3311492,39.4811002310329,2.901269841269841,0.48,4.8,0.44,1.56,889888,1,200,BR1_2330491935
101,48.17928692653349,3.334419913419913,0.4,4.76,0.4,1.28,901965,41.71335208757469,4.863222222222222,0.72,5.92,0.52,1.72,101800,0,100,BR1_2330458488
102,57.745149611070886,3.2724829059829057,0.6,4.64,0.24,1.08,271886,60.48954474586591,3.0442734487734486,0.36,3.8,0.16,0.64,122413,0,200,BR1_2330297331
103,53.43438792835379,5.166232969644734,0.68,6.24,0.48,1.6,2815709,38.24484082237146,2.6665367965367968,0.44,4.72,0.36,1.56,1765209,0,200,BR1_2329801560
104,46.23989106820809,2.4065930735930734,0.32,4.28,0.2,1.04,4053389,42.63475091290917,4.801264069264068,0.48,5.48,0.52,1.64,746435,1,100,BR1_2329729429
105,49.15667010909888,3.449184704184704,0.44,4.28,0.32,1.04,3334456,38.90804810612333,2.190015873015873,0.4,4.36,0.44,1.6,200209,1,100,BR1_2329727473
106,57.92263925330225,3.964808230984701,0.88,6.44,0.36,1.64,927397,48.534454990306834,4.875225108225109,0.56,5.52,0.52,1.56,91328,1,200,BR1_2328958180
107,45.08440205867184,4.033178932178932,0.52,5.8,0.44,1.76,3770287,40.38622309020394,3.2484444444444445,0.6,4.4,0.4,1.28,465701,0,100,BR1_2328328305
108,44.49378196596492,2.561238095238094,0.44,5.72,0.72,2.2,690108,43.29929632886456,3.847873015873016,0.64,6.88,0.6,1.8,431842,1,200,BR1_2328047547
109,42.3414315706717,4.600731601731602,0.6,5.52,0.32,1.84,2825524,43.58942323937355,4.390025974025973,0.64,5.84,0.36,1.88,922032,1,100,BR1_2332111124
110,43.62660756423305,3.207619047619048,0.44,4.8,0.4,1.76,708079,49.642871768538434,3.877191919191919,0.64,6.36,0.44,2.04,2639640,1,200,BR1_2331454766
111,56.2101700491566,4.332660058895353,0.72,5.92,0.32,1.6,4849494,47.4926320671098,3.2413016591251886,0.44,5.2,0.32,1.72,267617,0,100,BR1_2331431447
112,36.815523526439485,2.268111610611611,0.44,5.56,0.32,1.72,232979,44.41571364417941,4.515269151138716,0.6086956521739131,6.217391304347826,0.5652173913043478,2.1739130434782608,722429,1,200,BR1_2330659593
113,38.22960531030149,1.6441611721611722,0.4,4.48,0.36,1.76,538706,40.59988311898904,3.4628411443628835,0.6956521739130435,6.695652173913044,0.7391304347826086,2.782608695652174,852301,1,200,BR1_2330673993
114,37.2857245830899,4.494301587301588,0.32,4.04,0.44,1.28,2414408,46.96417694410447,3.441064935064936,0.64,5.32,0.36,1.76,2239096,1,200,BR1_2330575856
115,45.24008863817624,3.40770584970585,0.6,5.12,0.44,1.8,275991,43.566011207101134,4.44911544011544,0.68,5.96,0.52,2.0,543570,1,200,BR1_2329700863
116,50.343092540364175,4.457379731379731,0.6,4.2,0.28,1.24,159276,59.83295184069191,3.67182683982684,0.6,4.68,0.16,1.04,117219,1,100,BR1_2329669091
117,43.7061415414777,3.354970695970696,0.76,6.44,0.36,2.36,76959,40.59004295593724,2.8180101010101004,0.36,4.72,0.28,1.84,264404,0,200,BR1_2329668278
118,44.85323173451534,4.408185148185147,0.6,5.6,0.44,2.16,5548740,49.91189430120858,3.5442539682539684,0.6,5.68,0.44,1.76,818717,1,100,BR1_2329467235
119,37.35257502435294,2.7955873015873016,0.28,3.84,0.2,1.24,760549,43.63382727754875,3.562121212121211,0.48,3.6,0.16,1.36,2828591,0,100,BR1_2332436255
120,40.187870359808414,2.8174220779220787,0.48,4.16,0.4,1.68,169405,52.00612808480491,4.274213564213564,0.44,4.0,0.36,1.0,796000,0,200,BR1_2330529946
121,39.64943068221361,2.667383838383838,0.48,4.28,0.4,1.56,551609,38.80032593677587,2.5395621045621044,0.32,3.4,0.2,1.36,933019,0,200,BR1_2330496359
122,43.51513879795473,3.537555555555555,0.6,5.08,0.28,1.68,4420058,48.121494638381336,3.028588744588745,0.44,4.68,0.28,1.36,1291320,0,200,BR1_2330354532
123,43.13405744466194,2.948369408369408,0.28,3.52,0.16,1.32,618828,48.14343072086084,4.128464646464646,0.56,4.92,0.36,1.4,2168196,0,100,BR1_2330382461
124,42.35557261372473,3.2662409812409816,0.44,5.12,0.28,1.52,2231978,43.1444562933703,4.624095238095238,0.44,5.28,0.44,1.72,1652604,0,100,BR1_2330352060
