,blue_gold,blue_kda,blue_win,blue_towers,blue_barons,blue_dragons,blue_mastery,red_gold,red_kda,red_win,red_towers,red_barons,red_dragons,red_mastery,win,teamId,id
378,38.95696673883463,2.636188034188034,0.48,5.2,0.28,1.84,599870,38.04965456740548,3.3674871794871795,0.8,5.24,0.44,2.12,722159,1,200,BR1_2332204139
379,36.52889905382275,2.133802475302476,0.28,3.28,0.24,1.32,412235,38.82516507961621,3.3381587301587303,0.76,5.4,0.52,2.2,679281,1,200,BR1_2332179766
380,42.86054967926111,4.564809523809523,0.52,4.92,0.6,1.88,740684,37.93258134234729,3.0674487734487736,0.44,4.92,0.28,1.6,232276,1,100,BR1_2331499479
381,39.551644324684496,3.5556767676767684,0.48,5.56,0.52,1.76,1331443,38.82296112351078,4.697222222222222,0.56,4.92,0.32,1.96,556202,0,200,BR1_2331316869
382,46.35100674286039,2.5646262626262626,0.48,4.76,0.48,1.6,204062,47.08108471307057,4.989440781440781,0.72,6.32,0.64,2.16,795010,0,200,BR1_2331294385
383,63.409371426233,2.4053181720240544,0.6,7.84,0.0,1.48,1236977,58.88750999922606,2.280053724053724,0.56,4.76,0.56,0.68,110945,0,100,BR1_2332433330
384,63.409371426233,2.4053181720240544,0.6,7.84,0.0,1.48,1224991,54.08460517829739,4.014770562770563,0.56,6.04,0.4,1.72,126638,0,100,BR1_2332452502
385,55.073818114871976,3.749735930735931,0.64,6.32,0.6,1.48,671164,63.409371426233,2.4053181720240544,0.6,7.84,0.0,1.48,1119030,1,200,BR1_2332432149
386,53.04344586192008,3.907395382395382,0.48,4.76,0.28,1.68,503741,63.409371426233,2.4053181720240544,0.6,7.84,0.0,1.48,1119030,1,200,BR1_2332460917
387,51.02086769389011,2.062733821733822,0.4,4.4,0.28,1.12,264518,65.54970276881357,2.568602665308548,0.68,8.32,0.0,1.52,1085746,1,200,BR1_2332420217
388,55.11178068091774,3.7654473304473295,0.52,4.8,0.16,1.44,105704,66.51787752222701,2.6652693319752143,0.72,8.52,0.0,1.64,1085746,1,200,BR1_2332368909
389,70.42553310675764,3.127611832611833,0.76,9.12,0.08,1.88,697810,54.48304507678299,3.4188242737654497,0.48,4.08,0.24,0.8,33226,1,100,BR1_2332376315
390,70.42553310675764,3.127611832611833,0.76,9.12,0.08,1.88,740737,57.56033390384265,2.04111433011433,0.52,4.88,0.16,1.36,751,1,100,BR1_2332334544
391,70.42553310675764,3.127611832611833,0.76,9.12,0.08,1.88,697503,52.35063836875297,1.9854536574536576,0.28,3.92,0.28,1.08,4009,1,100,BR1_2332392511
392,70.42553310675764,3.127611832611833,0.76,9.12,0.08,1.88,699534,59.19011676914365,4.328212898212899,0.8,7.68,0.52,2.08,167205,0,100,BR1_2332318348
393,43.2703659750197,2.6208961038961043,0.4,3.84,0.32,2.08,3216139,42.52645220210709,4.9673968253968255,0.76,7.08,0.64,2.0,227081,1,200,BR1_2332474049
394,43.60643881365246,7.007285714285713,0.68,6.4,0.44,1.72,4011077,49.97917301250197,3.3191818181818182,0.36,4.32,0.32,1.28,369385,1,100,BR1_2331744835
395,43.425852480040376,3.107930043812396,0.36,4.44,0.4,1.16,2230370,43.95931501663168,3.4936580086580085,0.68,5.8,0.4,2.52,256135,0,100,BR1_2331522709
396,41.088514326404365,3.775455988455988,0.64,5.88,0.6,1.64,2280938,43.91486173955714,3.749902652902653,0.44,5.32,0.72,1.8,4971195,1,200,BR1_2331288696
397,49.504716181303735,3.2408806748806747,0.6,5.92,0.48,1.84,729562,36.58366867978768,2.285333333333333,0.4,5.2,0.68,2.08,2788063,0,200,BR1_2330461568
398,43.732042912521,3.323460317460318,0.44,4.84,0.48,1.36,3296470,40.29444499915999,2.581967032967033,0.52,5.04,0.48,1.28,605819,0,200,BR1_2329465245
399,49.4142252978576,3.8037923187923184,0.44,3.96,0.32,1.16,1279261,40.29319364661245,4.065269841269841,0.52,5.56,0.64,1.84,2598583,0,100,BR1_2329460680
400,68.71906360055236,3.188721389721389,0.6,3.72,0.04,0.16,346052,59.4610834043864,3.715255411255411,0.6,5.72,0.32,1.44,327831,0,200,BR1_2328583992
401,44.29945146188015,2.819160894660895,0.4,4.48,0.36,1.24,3454779,49.375141860102055,3.8782081252081246,0.44,5.28,0.28,1.64,4325310,0,100,BR1_2328209213
402,45.06887022302536,5.134082251082251,0.44,4.24,0.32,1.56,4476651,48.80711622068345,4.692603174603175,0.52,4.76,0.32,1.12,5663212,0,200,BR1_2327853078
403,43.76484769255574,4.182434343434343,0.56,4.92,0.24,1.8,1318516,44.74088411216336,3.0045269175269183,0.52,5.92,0.6,1.4,1767778,0,200,BR1_2331502193
404,44.42115605235216,3.796907647907648,0.52,5.4,0.48,2.0,1878355,39.25589757171962,3.5854285714285714,0.4,4.2,0.36,1.56,2202195,1,100,BR1_2331417481
405,43.00351577981967,3.0762857142857145,0.48,4.76,0.44,1.68,708079,48.28567570969764,3.2251919191919187,0.6,6.48,0.44,2.04,2639640,0,100,BR1_2331454766
406,40.34760780359522,2.582206349206349,0.48,4.8,0.32,1.8,3382720,46.98697617415142,4.074000000000001,0.4,4.72,0.44,1.36,1610922,0,100,BR1_2331441857
407,37.1615025378002,3.478492063492064,0.56,5.28,0.52,1.8,1782348,43.47934632216835,2.797190476190476,0.52,5.36,0.44,1.48,1970923,1,100,BR1_2331399910
408,41.08985450398599,4.215904761904762,0.48,3.92,0.36,1.44,1459145,45.40651423596848,3.754549783549784,0.48,3.84,0.36,1.32,752307,0,200,BR1_2331367075
409,48.07593416842371,3.875842490842491,0.56,5.72,0.36,1.96,2519462,48.576880235919525,3.5933539793539784,0.28,3.36,0.2,1.0,747742,1,200,BR1_2329927861
410,41.145907702943006,3.929650793650794,0.4,4.12,0.6,1.44,709808,42.34084560652923,4.205698412698413,0.52,5.16,0.36,1.96,1240598,1,100,BR1_2329943354
411,43.26775097958722,3.795181818181818,0.36,4.12,0.52,1.48,1188307,42.82554926285259,2.9932288822288835,0.48,4.92,0.48,1.56,321085,0,200,BR1_2329899255
412,48.03375456661612,4.768095238095238,0.68,5.88,0.64,1.48,5227454,46.86710193103656,3.703314574314575,0.32,4.36,0.32,1.56,905184,1,100,BR1_2329895848
413,44.5420688753669,4.2059401709401705,0.48,4.92,0.56,1.76,5564951,43.72485554562649,3.134684315684316,0.48,5.2,0.36,1.64,1125292,0,200,BR1_2332402558
414,51.21292612582778,2.768857005739359,0.68,6.92,0.24,1.4,41288,58.761427754938985,3.2108942168942174,0.72,7.64,0.52,1.96,335195,1,100,BR1_2332274021
415,46.240340447802566,2.9561764346764345,0.6,5.04,0.32,1.52,4110538,44.38148982321108,3.0142178932178934,0.56,5.08,0.2,1.44,576663,1,200,BR1_2327427146
416,48.92893968385565,3.522733821733821,0.48,5.08,0.36,1.84,6618529,42.24626108448828,4.082095238095238,0.6,6.24,0.32,1.2,618186,1,200,BR1_2327064080
417,37.76694036833754,2.655730158730159,0.6,5.32,0.6,1.8,5069651,42.92150717688761,2.6732453102453104,0.4,3.96,0.12,0.84,1271765,0,200,BR1_2327024719
418,42.4478196059113,4.403672771672771,0.6,6.28,0.6,2.12,7048555,45.1503778956592,3.23212432012432,0.56,4.32,0.28,1.4,3241146,0,100,BR1_2327032619
419,43.90959992611562,3.56963492063492,0.52,5.68,0.52,2.12,1040470,44.26212049691399,5.034666666666667,0.6,5.6,0.32,1.56,344627,0,200,BR1_2326931520
420,51.75037041476045,2.968541125541125,0.48,3.6,0.08,0.6,129394,65.64757453293073,4.584246309246309,0.4,3.44,0.0,0.12,191020,1,100,BR1_2326294848
421,46.02592593873823,4.023720057720058,0.6,6.56,0.56,1.68,2247936,47.156680293923344,3.024428571428571,0.48,4.84,0.36,1.52,1015852,0,200,BR1_2324655690
422,37.86553353374458,2.700268398268398,0.28,3.92,0.24,1.28,754631,43.23726308220499,3.743838468720822,0.44,4.56,0.52,1.96,449303,0,100,BR1_2330967328
423,41.26257377271511,5.503930735930736,0.52,5.68,0.4,2.04,4482623,41.43235486758756,3.772063492063492,0.4,5.08,0.44,1.48,706293,0,100,BR1_2330995572
424,36.53727458553308,2.8031370851370854,0.28,4.24,0.32,1.36,2527086,49.98904484007655,3.4672929292929293,0.6,4.92,0.44,1.68,890711,1,100,BR1_2331003297
425,41.30675607755266,3.43646176046176,0.44,5.48,0.52,1.8,2857510,39.14038630697075,3.2468427128427124,0.4,3.8,0.24,1.4,466831,1,200,BR1_2330972322
426,50.44550075942065,5.042666222666224,0.52,4.28,0.48,1.44,1242690,46.41999528166207,4.191645021645021,0.64,6.32,0.44,2.0,1771377,1,200,BR1_2330922768
427,47.63730659767012,5.715428571428572,0.56,5.36,0.52,1.44,1045125,40.59355192898713,3.6087373737373736,0.4,5.04,0.4,1.6,110846,0,200,BR1_2330855074
428,44.032878395376336,4.117666666666667,0.6,4.56,0.48,1.56,1715753,45.3260910312772,3.9467243867243873,0.44,5.28,0.32,1.44,298724,1,200,BR1_2330830594
429,41.58684423792894,2.929098124098124,0.6,4.92,0.32,1.96,1064756,47.39635390871515,2.5566371406371404,0.36,5.2,0.44,1.4,1690159,1,200,BR1_2330590779
430,41.69262761320506,3.70368253968254,0.48,4.08,0.28,1.24,2055194,42.53638268813225,4.260674547674547,0.68,6.88,0.48,2.28,6313932,0,100,BR1_2332229244
431,51.30606894432615,2.108253968253968,0.36,3.48,0.12,1.08,1575113,41.99621759917034,4.520666666666667,0.84,7.08,0.4,1.92,28687,1,200,BR1_2329954426
432,49.26198745894534,5.148063492063491,0.52,5.88,0.48,1.64,2781735,42.32998473304142,4.274333333333334,0.76,6.6,0.76,1.76,1435805,1,200,BR1_2328141590
433,37.08847001921881,4.091063492063492,0.56,5.88,0.52,1.6,3642567,48.87322252007308,4.748444444444445,0.52,4.56,0.16,1.04,1393024,1,200,BR1_2328115052
434,50.99515504149667,4.145522588522589,0.44,4.72,0.44,1.4,1314712,40.24198248494727,4.224730158730158,0.48,4.76,0.36,1.6,1132929,0,200,BR1_2328059935
435,46.1255506295078,4.929134199134199,0.56,6.16,0.48,2.04,6808652,48.61538586853531,3.9968400488400486,0.44,4.68,0.44,1.4,338517,0,100,BR1_2328056880
436,43.02045539698669,3.818666666666666,0.6,5.52,0.6,1.72,5453510,50.84029762045206,5.11030303030303,0.56,5.72,0.52,2.12,1903143,1,200,BR1_2328041363
437,45.38027371456951,4.385253968253968,0.56,5.68,0.56,1.68,1402405,58.240453883017175,4.518636363636364,0.56,4.52,0.36,1.44,1772616,1,100,BR1_2327990674
438,40.92655095509942,3.531324675324675,0.44,4.92,0.2,1.56,2840162,49.79647569262529,4.7316666666666665,0.52,5.36,0.44,1.8,240035,0,200,BR1_2325403582
439,46.11453362926559,2.712079365079365,0.68,5.32,0.44,1.8,2428181,54.092473927685525,4.481308802308804,0.68,5.36,0.48,1.36,1877712,0,200,BR1_2325319431
440,35.92078605975436,2.1633174603174603,0.4,4.64,0.32,1.72,542865,43.26371054334328,2.824176157176157,0.56,6.52,0.56,1.88,135026,1,200,BR1_2332318793
441,41.20790766179688,2.511717171717172,0.2,4.32,0.24,1.2,891866,42.51834541257556,2.498707903207903,0.64,6.28,0.4,2.08,172281,1,200,BR1_2332303045
442,43.41174206471049,3.335251082251082,0.52,6.12,0.68,2.32,2096983,43.91315192762919,6.239079365079366,0.64,6.24,0.32,1.92,2456925,1,200,BR1_2332062486
443,40.437153117784696,3.464285714285714,0.64,6.6,0.56,2.08,1294351,46.0308095254104,3.8477777777777775,0.52,5.44,0.4,1.76,1542830,1,100,BR1_2331985193
444,49.367252435174144,3.9224357864357855,0.72,6.8,0.56,2.28,2306041,50.26050704071339,2.8952376283846872,0.6,6.16,0.44,1.72,227591,0,200,BR1_2331466518
445,51.80332744803047,3.46259484959485,0.44,5.56,0.52,1.2,3880881,47.77075490342279,4.058650793650793,0.64,5.88,0.44,1.68,1657339,0,200,BR1_2330183167
446,42.98811558484733,3.667910866910866,0.52,4.84,0.32,1.68,919763,44.15090917850278,3.1221238761238754,0.52,5.52,0.44,1.4,1372818,1,200,BR1_2329947342
447,45.71817178145992,3.750666666666667,0.6,5.8,0.32,1.64,2921134,48.49665527440866,3.960793650793651,0.52,5.2,0.32,1.72,1008537,1,200,BR1_2329764128
448,44.67425133844009,5.234285714285713,0.68,5.84,0.44,1.84,1017394,39.46380684075601,3.21190342990343,0.48,5.4,0.32,1.92,20773,0,200,BR1_2328838271
449,37.12270637066506,4.457121212121212,0.44,4.48,0.36,1.48,1838512,45.38834871395852,3.622614718614719,0.68,5.76,0.56,1.24,2024558,0,100,BR1_2332228824
450,43.35491721575197,4.163380952380953,0.48,5.6,0.48,2.0,6167182,42.196290856437656,3.3568095238095244,0.52,4.28,0.68,1.16,175326,1,200,BR1_2331510680
451,50.7617580168408,5.106666222666223,0.56,4.52,0.52,1.56,1242690,46.41999528166207,4.191645021645021,0.64,6.32,0.44,2.0,1771377,0,100,BR1_2330922768
452,44.924765564094926,3.307264069264069,0.36,4.12,0.28,1.0,1507505,45.15891005001124,3.936555555555556,0.44,4.88,0.4,1.8,671798,0,200,BR1_2330788889
453,41.51633643829848,2.721759018759019,0.4,4.48,0.36,1.32,3607680,44.306946549821866,3.0699804639804644,0.48,4.32,0.32,1.16,198392,1,200,BR1_2330218142
454,45.75234448368526,2.487984126984127,0.52,5.56,0.48,1.4,1438265,41.80108695975596,2.9805873015873017,0.48,4.8,0.4,1.48,86344,0,200,BR1_2328073588
455,45.41527513979875,4.692698412698412,0.6,5.4,0.24,1.56,1614103,44.31452125921973,4.961953823953824,0.68,6.6,0.68,1.96,814384,0,200,BR1_2327238898
456,43.18001376936942,3.7311147741147743,0.56,5.2,0.52,1.72,3458386,37.82131636067782,4.782936507936508,0.48,4.28,0.32,1.52,327486,1,200,BR1_2327205961
457,40.59378337791348,4.313273504273504,0.44,4.28,0.36,1.52,5817847,39.79915584228702,4.798743589743589,0.48,4.88,0.44,1.64,3188107,1,200,BR1_2326251579
458,40.571576078271285,2.860751803751804,0.6,6.76,0.76,2.04,2369013,47.92872441873246,4.82499582289056,0.68,5.8,0.56,2.08,1362082,1,200,BR1_2324823002
459,41.05153893562692,3.1858917748917754,0.52,4.72,0.48,1.44,4115016,39.5940242011614,4.156481962481962,0.4,4.72,0.32,1.92,179912,1,200,BR1_2330812971
460,47.576298493754486,2.7939523809523807,0.48,4.96,0.24,1.48,550209,43.461601537653245,3.600714285714286,0.48,4.72,0.2,1.52,1126180,0,200,BR1_2330642441
461,41.58684423792894,2.929098124098124,0.6,4.92,0.32,1.96,1064756,47.41080986968061,2.558065712065712,0.36,5.12,0.44,1.36,1690289,0,100,BR1_2330590779
462,47.86196035798892,4.362406926406926,0.56,5.88,0.52,1.2,2069114,56.095338211239394,3.1248686868686866,0.52,5.68,0.28,1.4,526366,0,200,BR1_2330517898
463,36.5196008657576,3.5833708513708507,0.48,4.64,0.6,1.72,743208,42.97223722769952,4.18226984126984,0.6,6.6,0.56,2.08,2913005,1,200,BR1_2330534221
464,48.57701208672675,4.650841269841269,0.56,4.44,0.28,1.56,2051116,50.01577204200336,2.5308571428571427,0.4,4.84,0.32,1.48,132264,0,200,BR1_2329920519
465,37.988559327629936,3.934809523809524,0.68,5.28,0.4,1.88,455455,37.89826738547699,2.743142857142857,0.4,4.84,0.44,1.84,230038,0,200,BR1_2329857305
466,44.8947287692343,3.109565323565324,0.4,4.72,0.36,1.44,3889569,38.85767354465706,2.7656291486291487,0.28,4.32,0.28,1.4,2596912,1,200,BR1_2329580542
467,39.34573728988775,4.498467532467533,0.52,5.76,0.64,1.84,3895977,50.358890995227775,4.56952380952381,0.64,6.36,0.48,1.28,135640,0,100,BR1_2328852979
468,41.594604185030455,3.896111111111111,0.48,5.32,0.36,1.76,6128660,55.459030188979305,3.840766468825292,0.52,4.44,0.44,1.44,259495,1,100,BR1_2328003455
469,39.54554167413107,3.658336940836941,0.4,4.44,0.32,1.6,1586477,45.33246258367247,3.3467272727272728,0.48,5.68,0.28,1.6,476044,0,100,BR1_2332248383
470,50.937832608643454,4.247474747474748,0.6,5.24,0.36,1.56,1978347,45.250128779475,3.62448051948052,0.56,5.28,0.52,1.16,475737,1,100,BR1_2332210361
471,40.85472045691054,3.174285714285714,0.64,5.88,0.56,1.96,554664,39.5828103215597,3.476088911088911,0.32,4.32,0.28,1.2,1874220,1,200,BR1_2331676732
472,46.04833108440776,3.26368253968254,0.48,4.72,0.44,1.6,2228620,40.09628334652264,3.622949494949496,0.44,4.56,0.52,1.32,1013909,1,200,BR1_2331655203
473,43.1139450522065,3.335924963924964,0.48,5.04,0.4,1.52,2033363,42.21604501804572,3.080186147186148,0.44,4.28,0.4,1.6,961454,0,100,BR1_2331522308
474,40.72663452742297,2.611006549006549,0.4,4.04,0.28,1.48,876495,46.10417275271082,6.559997113997112,0.64,5.52,0.36,1.48,879695,1,200,BR1_2330867686
475,39.32518485670188,3.76601443001443,0.48,4.68,0.36,1.76,1014607,41.88575557629733,3.735353535353535,0.6,5.72,0.44,1.84,548359,0,100,BR1_2330304126
476,45.85756164666955,4.052614718614719,0.64,6.32,0.32,2.04,409772,58.39914215653844,7.020359307359306,0.6,5.36,0.12,0.88,775999,0,100,BR1_2326686790
477,41.35712772183083,5.070363636363636,0.6,5.64,0.44,1.72,2614273,38.63870124255248,5.03273015873016,0.56,5.08,0.4,1.56,3875668,0,100,BR1_2326241568
478,41.05171140263727,2.950660894660895,0.52,5.44,0.56,1.72,350713,41.15702896458821,2.534835497835498,0.28,2.76,0.24,1.08,675332,0,100,BR1_2324914993
479,54.84263756565984,5.004603174603175,0.56,5.76,0.44,1.44,2466998,40.08949698882095,3.6287142857142856,0.4,3.92,0.48,1.32,436149,0,200,BR1_2332670061
480,44.23854148507164,3.5622222222222217,0.76,5.72,0.48,1.88,1550329,37.43540526621362,1.9030476190476189,0.32,3.56,0.36,1.2,943706,0,200,BR1_2332557642
481,34.84660062509335,2.5926984126984127,0.52,4.4,0.52,1.6,475472,37.598119268715294,4.188476190476191,0.44,3.64,0.24,1.36,480828,0,200,BR1_2332552756
482,58.738030365020414,4.654492063492064,0.48,3.56,0.16,0.64,431742,61.82901732762535,3.8135108225108234,0.44,3.2,0.0,0.28,100528,1,200,BR1_2332509695
483,39.257131156904144,1.8843650793650792,0.44,4.08,0.28,1.2,1278425,45.97795728654848,3.6872857142857143,0.76,6.08,0.64,1.64,710478,0,100,BR1_2332358003
484,38.65495326101895,3.708571428571428,0.48,5.76,0.64,2.12,1108131,42.44330220698119,2.1057099567099566,0.4,3.32,0.24,1.0,415282,0,200,BR1_2332363505
485,42.54113141916493,3.461930735930736,0.6,4.88,0.44,1.44,500464,36.9979854332799,3.2502539682539684,0.48,3.64,0.36,1.4,487257,1,100,BR1_2332289133
486,43.88328442752699,3.981454545454546,0.6,5.52,0.48,1.48,954262,40.60495325709065,2.758829725829725,0.52,5.2,0.52,1.52,363450,1,100,BR1_2332273714
487,41.3569091513366,3.5830476190476195,0.48,4.4,0.28,1.24,2056084,42.53638268813225,4.260674547674547,0.68,6.88,0.48,2.28,6313932,0,100,BR1_2332229244
488,38.19828195846695,2.286523809523809,0.32,3.44,0.2,1.08,480320,42.23901112934416,3.4978571428571428,0.44,4.56,0.24,1.48,1367511,0,100,BR1_2332232677
489,37.2547929674408,2.556160173160173,0.52,4.84,0.36,1.52,2081159,40.397035657334,3.851640692640693,0.44,4.12,0.4,1.76,430724,1,200,BR1_2331984163
490,37.49173806878556,5.069636363636365,0.6,4.84,0.4,1.52,2178087,42.958320740457694,3.256922077922078,0.48,5.12,0.56,1.6,412920,1,100,BR1_2332041554
491,43.20334450988207,3.748662337662337,0.48,4.48,0.28,1.28,1351627,37.52884697235591,4.645,0.4,3.72,0.24,1.68,101622,0,200,BR1_2331849159
492,43.35051288666418,3.797619047619048,0.56,5.6,0.44,1.48,1025090,37.96651670775973,4.397349206349206,0.52,5.32,0.48,1.72,930175,1,200,BR1_2331867087
493,45.330914883646976,4.607861471861471,0.44,5.36,0.4,1.68,3527277,40.90103174617219,6.021333333333334,0.52,5.12,0.48,1.76,437611,0,200,BR1_2331831038
494,49.80868077631422,4.367507936507937,0.44,5.68,0.32,1.44,1585238,40.53175844441351,4.753777777777778,0.64,6.0,0.48,1.84,7323170,1,200,BR1_2331728230
495,43.83706978865198,4.763754689754689,0.68,6.04,0.44,1.6,833045,39.44691280173524,3.185995115995115,0.48,5.04,0.52,1.32,315474,1,100,BR1_2331486617
496,45.79261058582492,3.500063492063492,0.4,3.68,0.2,1.0,1440077,41.94463194096443,3.429539682539683,0.6,5.56,0.36,1.96,1623013,1,200,BR1_2330562219
497,65.51477494245293,2.908290764790765,0.36,2.6,0.0,0.32,200954,70.3116570240515,3.4261864801864808,0.68,3.12,0.0,0.0,165685,0,100,BR1_2332622603
498,42.198860474979575,3.35294227994228,0.48,5.56,0.52,1.88,2057114,42.030421806332924,3.3612612942612934,0.44,4.56,0.4,1.4,62476,1,100,BR1_2332404604
499,43.51728080103709,4.223789321789322,0.6,5.92,0.52,1.44,872173,45.70221377856436,3.1278802308802307,0.52,5.16,0.4,1.8,3429800,0,200,BR1_2332453049
500,44.82864022907861,3.696161172161173,0.56,4.88,0.2,1.2,1084403,45.04026162349632,4.186428571428572,0.56,4.64,0.16,1.52,434790,1,200,BR1_2332422114
501,45.16725161911865,4.36359706959707,0.52,5.56,0.16,1.48,2834043,42.487879773830365,4.330528138528138,0.68,5.2,0.4,2.04,1576959,0,100,BR1_2332440748
502,71.31983473072641,4.7408253968253975,0.52,2.68,0.0,0.08,277595,61.36404895827799,4.078647992530345,0.64,3.6,0.0,0.72,350536,1,200,BR1_2332395319
503,60.68408597184345,3.086346405228758,0.56,3.44,0.04,0.6,245978,67.15483999222519,5.286802909508791,0.6,4.08,0.0,0.32,183969,1,100,BR1_2332392870
504,66.5443895663751,3.605333777333777,0.4,2.76,0.0,0.32,382393,63.193436128352026,3.8998778998779,0.52,3.12,0.0,0.36,186571,1,200,BR1_2332330648
505,62.81855069170856,3.819489941431117,0.64,3.28,0.0,0.32,216102,67.20695081189456,4.9865786435786426,0.56,3.52,0.08,0.32,102014,1,100,BR1_2331989955
